what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790451586
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1321790451605
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790452606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790456715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790480243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790483431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321790483842
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790485853
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790485870
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1321790486375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790486415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790486981
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1321790487854
error,log,,,"Problems encountered during text search.",1321790495617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790495704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790500924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790501091
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790516686
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790516825
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790516863
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790518031
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790537395
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790537507
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790537525
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790540152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790543156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790573164
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790588022
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1321790589725
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1321790589747
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790597416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790598194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790598459
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790600989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790601877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790602455
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321790603947
